Date,Customer ID,Truck ID,Invoice Number,Freight ID,City,Net Revenue,Weight (Kg),Weight (Cubic),Goods Value
2018/01/04,37402,4,775150,04/01/2018:MHJ-9634,Sowash,"39,55","21,43","21,43","1318,59"
2018/01/04,24100,4,775129,04/01/2018:MHJ-9634,Suwanee,"35,82","50,15","50,15","1193,9"
2018/01/04,39023,4,775130,04/01/2018:MHJ-9634,Suwanee,"14,47","9,73","9,73","482,37"
2018/01/04,8675,22,775289,04/01/2018:MMA-5926,Osborn,"10,37","6,98","6,98","345,64"
2018/01/04,3136,22,775291,04/01/2018:MMA-5926,Ross,"27,43","23,12","23,12","914,28"
2018/01/04,20353,22,775296,04/01/2018:MMA-5926,Dummerston Center,"26,45","21,79","21,79","881,28"
2018/01/04,18625,22,775295,04/01/2018:MMA-5926,Dummerston Center,"10,7","12,12","12,12","356,69"
2018/01/04,9602,22,775342,04/01/2018:MMA-5926,Bryan,"29,12","30,55","30,55","970,75"
2018/01/04,19999,22,775259,04/01/2018:MMA-5926,Irving,"164,43",225,1224,5481
2018/01/04,23925,22,775292,04/01/2018:MMA-5926,Banner Crest,"19,93","18,44",45,"664,35"
2018/01/04,29716,22,775294,04/01/2018:MMA-5926,Sandy Lane,"2,61","4,5","4,5","87,21"
2018/01/04,23984,2,775311,04/01/2018:MJD-6976,Bloom,"63,86","49,84","49,84","3949,36"
2018/01/05,21829,23,775742,05/01/2018:MMA-4836,Shavertown,"5,55","1,74",3,"185,01"
2018/01/05,3545,38,775589,05/01/2018:MMA-5946,Herrings Crossroads,"5,57","1,74",3,"185,75"
2018/01/05,40254,34,775596,05/01/2018:MHN-5439,Trammel,"4,64","1,37",3,"154,8"
2018/01/05,24203,23,775737,05/01/2018:MMA-4836,Enders,"4,06","1,48",3,"135,4"
2018/01/05,24296,22,775769,05/01/2018:MMA-5926,Osborn,"2,75","2,93",3,"91,78"
2018/01/05,33887,4,775892,05/01/2018:MHJ-9634,Greens,"11,29","3,48",6,"376,24"
2018/01/05,832,23,775741,05/01/2018:MMA-4836,Shavertown,11,"5,98",6,"366,73"
2018/01/05,3848,23,775726,05/01/2018:MMA-4836,Enders,"21,72","5,17",6,"724,1"
2018/01/05,18273,23,775729,05/01/2018:MMA-4836,Enders,"8,57","5,72",6,"285,66"
2018/01/05,19136,23,775732,05/01/2018:MMA-4836,Enders,"2,86","4,2",6,"95,11"
2018/01/05,23462,34,775594,05/01/2018:MHN-5439,Trammel,"2,34","2,68",6,"77,86"
2018/01/05,22949,29,775605,05/01/2018:MML-3632,Emerald Lakes,"2,55","5,86",6,"85,13"
2018/01/05,691,38,775591,05/01/2018:MMA-5946,Herrings Crossroads,"14,39","5,37",6,"479,31"
2018/01/05,1617,29,775675,05/01/2018:MML-3632,Sunnydale,"2,59","3,27",9,"86,44"
2018/01/05,15746,38,775590,05/01/2018:MMA-5946,Yucca Valley,"20,81","7,63",9,"693,83"
2018/01/05,34627,38,775586,05/01/2018:MMA-5946,Herrings Crossroads,"18,75","7,03",9,"624,92"
2018/01/05,25340,23,775747,05/01/2018:MMA-4836,Berkshire Heights,"13,08","8,17",9,"436,44"
2018/01/05,8118,4,775641,05/01/2018:MHJ-9634,Suwanee,"8,93","6,97",9,"297,56"
2018/01/05,5973,4,775642,05/01/2018:MHJ-9634,Suwanee,"8,02","8,92",9,"267,29"
2018/01/05,33457,4,775640,05/01/2018:MHJ-9634,Suwanee,"6,01","4,1",9,"200,33"
2018/01/05,5576,29,775677,05/01/2018:MML-3632,Sunnydale,"0,86","1,13",9,"28,5"
2018/01/05,16913,34,775592,05/01/2018:MHN-5439,Goudeau,"2,4","3,19",15,"79,89"
2018/01/05,17420,23,775744,05/01/2018:MMA-4836,Shavertown,"6,81","6,94",15,"226,95"
2018/01/05,3301,29,775612,05/01/2018:MML-3632,Emerald Lakes,"5,25","8,69",12,"174,96"
2018/01/05,4711,29,775680,05/01/2018:MML-3632,Dittmer,"2,48","6,21",12,"82,56"
2018/01/05,22575,29,775608,05/01/2018:MML-3632,Emerald Lakes,"3,17","6,1",12,"105,55"
2018/01/05,35390,38,775585,05/01/2018:MMA-5946,Herrings Crossroads,"7,29","10,87",12,"242,97"
2018/01/05,276,23,775728,05/01/2018:MMA-4836,Enders,"21,16","6,78",12,"705,22"
2018/01/05,20484,4,775627,05/01/2018:MHJ-9634,Suwanee,"22,28","8,61",12,"742,59"
2018/01/05,19956,22,775770,05/01/2018:MMA-5926,Dummerston Center,"13,77","6,3",12,"458,98"
2018/01/05,12167,29,775609,05/01/2018:MML-3632,Emerald Lakes,"3,08","5,27",18,"102,64"
2018/01/05,24910,22,775764,05/01/2018:MMA-5926,Ross,"10,01","11,76",18,"333,79"
2018/01/05,36376,22,775768,05/01/2018:MMA-5926,Sandy Lane,"36,3","16,34",18,"1209,89"
2018/01/05,28293,22,775765,05/01/2018:MMA-5926,Sandy Lane,"45,14","18,56",21,"1504,93"
2018/01/05,33887,4,775891,05/01/2018:MHJ-9634,Greens,"14,71","20,05",21,"490,26"
2018/01/05,19571,23,775745,05/01/2018:MMA-4836,Berkshire Heights,"18,54","18,71",21,"618,03"
2018/01/05,360,29,775611,05/01/2018:MML-3632,Emerald Lakes,"3,23","4,53",21,"107,5"
2018/01/05,35131,29,775679,05/01/2018:MML-3632,Cave Springs,"6,11","17,86",27,"203,56"
2018/01/05,32206,29,775673,05/01/2018:MML-3632,Carpenter,"5,43","9,79",27,181
2018/01/05,10104,24,775845,05/01/2018:MMA-5916,Farmers,"645,3","2565,26","2565,26","10082,8"
2018/01/05,10103,2,775882,05/01/2018:MJD-6976,Yucca Valley,"1441,55","5636,88","5636,88","22524,24"
2018/01/05,40077,2,775697,05/01/2018:MJD-6976,Martindale,"1202,6","5364,95","5364,95","18790,7"
2018/01/05,40077,2,775699,05/01/2018:MJD-6976,Martindale,"258,04","180,32","180,32","4031,8"
2018/01/05,24468,36,775684,05/01/2018:MHR-5525,Herrings Crossroads,"2087,69","7293,04","7293,04","32620,2"
2018/01/05,35476,3,775689,05/01/2018:MJT-4829,Yucca Valley,"399,95","279,49","279,49","6249,29"
2018/01/05,14808,34,775593,05/01/2018:MHN-5439,Goudeau,"3,45","4,52",30,"114,56"
2018/01/05,38532,34,775692,05/01/2018:MHN-5439,Ball,"44,86","27,7",48,"1495,05"
2018/01/05,30921,34,775595,05/01/2018:MHN-5439,Trammel,"10,08","3,73","3,73","336,39"
2018/01/05,22126,34,775683,05/01/2018:MHN-5439,Ball,"17,27","49,91","49,91","269,7"
2018/01/05,22817,34,775535,05/01/2018:MHN-5439,Goudeau,"17,93","163,5","163,5","280,2"
2018/01/05,21110,22,775888,05/01/2018:MMA-5926,Moffat,"409,76","573,41",585,"13658,61"
2018/01/05,21110,22,775886,05/01/2018:MMA-5926,Moffat,"192,73","299,2","299,2","6424,3"
2018/01/05,21110,22,775887,05/01/2018:MMA-5926,Moffat,"108,19",190,190,"3606,2"
2018/01/05,23196,28,775694,05/01/2018:MHQ-9301,Bayport,"75,43","104,25",276,"2514,38"
2018/01/05,35377,28,775599,05/01/2018:MHQ-9301,Inglewood,"10,98","12,84","12,84","366,11"
2018/01/05,1682,28,775600,05/01/2018:MHQ-9301,Bayport,"340,88","716,17","716,17",12625
2018/01/05,24513,28,775695,05/01/2018:MHQ-9301,Bayport,"18,7","17,7","17,7","623,41"
2018/01/05,9109,29,775678,05/01/2018:MML-3632,Chancellorsville,"7,02","11,78",54,"233,93"
2018/01/05,10024,29,775681,05/01/2018:MML-3632,Dittmer,"5,77","6,41","6,41","192,27"
2018/01/05,11107,29,775672,05/01/2018:MML-3632,Carpenter,"9,81","10,38","10,38","326,98"
2018/01/05,34228,29,775674,05/01/2018:MML-3632,Carpenter,"3,24","9,35","9,35","107,88"
2018/01/05,5576,29,775676,05/01/2018:MML-3632,Sunnydale,"9,2","11,19","11,19","306,87"
2018/01/05,6354,29,775602,05/01/2018:MML-3632,Emerald Lakes,"25,54","49,82","49,82","945,98"
2018/01/05,36462,29,775607,05/01/2018:MML-3632,Emerald Lakes,"2,73","3,67","3,67","90,95"
2018/01/05,22709,29,775702,05/01/2018:MML-3632,Emerald Lakes,"75,95","123,31",216,"2531,79"
2018/01/05,4104,29,775604,05/01/2018:MML-3632,Emerald Lakes,"7,33","10,32","10,32","244,41"
2018/01/05,12167,29,775610,05/01/2018:MML-3632,Emerald Lakes,"0,18","1,06","1,06","5,87"
2018/01/05,6914,29,775606,05/01/2018:MML-3632,Emerald Lakes,"3,39","2,91","2,91","112,68"
2018/01/05,19808,29,775601,05/01/2018:MML-3632,Emerald Lakes,"13,04","17,37",108,"434,57"
2018/01/05,38915,29,775603,05/01/2018:MML-3632,Emerald Lakes,"8,48","12,45","12,45","313,94"
2018/01/05,16746,29,775687,05/01/2018:MML-3632,Emerald Lakes,"26,02","142,51","142,51","406,61"
2018/01/05,22585,29,775685,05/01/2018:MML-3632,Emerald Lakes,"26,18","54,66","54,66",409
2018/01/05,38201,38,775588,05/01/2018:MMA-5946,Herrings Crossroads,"73,3","277,17",309,"2443,36"
2018/01/05,38201,38,775587,05/01/2018:MMA-5946,Herrings Crossroads,"69,72","127,04",213,"2323,91"
2018/01/05,19384,38,775579,05/01/2018:MMA-5946,Herrings Crossroads,"211,19","221,87","221,87","7039,54"
2018/01/05,14247,38,775582,05/01/2018:MMA-5946,Herrings Crossroads,"41,6","43,65","43,65","1386,79"
2018/01/05,27811,38,775584,05/01/2018:MMA-5946,Herrings Crossroads,"54,27","34,17",39,"1808,82"
2018/01/05,19384,38,775578,05/01/2018:MMA-5946,Herrings Crossroads,"55,8","124,8","124,8","1860,01"
2018/01/05,27811,38,775583,05/01/2018:MMA-5946,Herrings Crossroads,"231,14","508,25",567,"7704,97"
2018/01/05,11538,38,775581,05/01/2018:MMA-5946,Herrings Crossroads,"6,58","2,31","2,31","219,48"
2018/01/05,21624,38,775580,05/01/2018:MMA-5946,Herrings Crossroads,"14,78","21,06","21,06","492,54"
2018/01/05,24584,23,775746,05/01/2018:MMA-4836,Shavertown,"11,14","11,17","11,17","371,76"
2018/01/05,33762,23,775723,05/01/2018:MMA-4836,Shavertown,"5,58","6,72","6,72","186,1"
2018/01/05,19919,23,775740,05/01/2018:MMA-4836,Shavertown,"11,27","10,77","10,77","375,22"
2018/01/05,25031,23,775725,05/01/2018:MMA-4836,Berkshire Heights,"18,48","13,34","13,34","616,08"
2018/01/05,34006,23,775734,05/01/2018:MMA-4836,Enders,"0,08",1,1,"2,87"
2018/01/05,2837,23,775730,05/01/2018:MMA-4836,Enders,"0,08",1,1,"2,9"
2018/01/05,13119,23,775736,05/01/2018:MMA-4836,Enders,"3,92",5,5,"130,76"
2018/01/05,20863,23,775733,05/01/2018:MMA-4836,Enders,"6,33","17,92","17,92","210,91"
2018/01/05,24203,23,775738,05/01/2018:MMA-4836,Enders,"0,08",1,1,"2,86"
2018/01/05,30984,23,775727,05/01/2018:MMA-4836,Enders,"6,27","12,72","12,72","208,78"
2018/01/05,2837,23,775731,05/01/2018:MMA-4836,Enders,"6,2","6,77","6,77","206,78"
2018/01/05,26717,23,775739,05/01/2018:MMA-4836,Enders,"11,27","7,96","7,96","375,54"
2018/01/05,36187,23,775724,05/01/2018:MMA-4836,Enders,"6,61","9,69","9,69","220,37"
2018/01/05,34006,23,775735,05/01/2018:MMA-4836,Enders,"8,17","4,32","4,32","272,29"
2018/01/05,29081,4,775643,05/01/2018:MHJ-9634,Brighton Corner,"17,05","14,45","14,45","568,44"
2018/01/05,33276,4,775639,05/01/2018:MHJ-9634,Suwanee,"8,73","17,38","17,38","290,98"
2018/01/05,7241,22,775762,05/01/2018:MMA-5926,Osborn,"2,78","0,78","0,78","92,54"
2018/01/05,4581,22,775760,05/01/2018:MMA-5926,Osborn,"7,14","9,85","9,85","237,84"
2018/01/05,19197,22,775761,05/01/2018:MMA-5926,Osborn,"13,16","15,89","15,89","438,59"
2018/01/05,38001,22,775763,05/01/2018:MMA-5926,Sandy Lane,"8,33","8,73","8,73","277,36"
2018/01/05,32188,22,775766,05/01/2018:MMA-5926,Sandy Lane,"8,95","3,06","3,06","298,33"
2018/01/05,35569,22,775767,05/01/2018:MMA-5926,Sandy Lane,"34,31","34,92",48,"1143,77"
2018/01/08,39014,19,776043,08/01/2018:MDB-1602,Minnewawa,"7,43","2,97",3,"247,53"
2018/01/08,16863,23,776114,08/01/2018:MMA-4836,Enders,"4,06","1,48",3,"135,4"
2018/01/08,36926,23,776111,08/01/2018:MMA-4836,Enders,"6,55","2,42",3,"218,74"
2018/01/08,1813,33,776007,08/01/2018:MKU-5802,Kaawaloa,"3,27","1,32",3,"108,59"
2018/01/08,37852,4,775934,08/01/2018:MHJ-9634,Suwanee,"5,69","1,63",3,"189,54"
2018/01/08,942,19,776051,08/01/2018:MDB-1602,Minnewawa,"11,27","5,72",6,"375,6"
2018/01/08,18286,38,775922,08/01/2018:MMA-5946,Herrings Crossroads,"2,75","5,74",6,"91,6"
2018/01/08,26834,19,776048,08/01/2018:MDB-1602,Minnewawa,"20,52","7,93",9,"683,87"
2018/01/08,31016,37,775918,08/01/2018:MFU-2632,Herrings Crossroads,"7,48","6,67",9,"249,35"
2018/01/08,7196,33,776015,08/01/2018:MKU-5802,Spring City,"2,99","4,26",9,"99,71"
2018/01/08,40333,38,775933,08/01/2018:MMA-5946,Herrings Crossroads,"3,87","9,01",15,"128,88"
2018/01/08,27036,19,776042,08/01/2018:MDB-1602,Minnewawa,"27,02","10,14",12,"900,53"
2018/01/08,9623,38,775921,08/01/2018:MMA-5946,Herrings Crossroads,"10,35","10,59",12,"345,06"
2018/01/08,32481,19,776047,08/01/2018:MDB-1602,Minnewawa,"14,1","14,17",18,"469,98"
2018/01/08,22326,23,776108,08/01/2018:MMA-4836,Enders,"8,86","6,07",18,"295,36"
2018/01/08,36435,33,776018,08/01/2018:MKU-5802,Spring City,"5,98","10,37",18,"199,14"
2018/01/08,22937,33,776008,08/01/2018:MKU-5802,Kaawaloa,"12,34","10,69",18,"411,48"
2018/01/08,8063,33,775939,08/01/2018:MKU-5802,Kaawaloa,"11,27","14,34",21,"375,38"
2018/01/08,9415,19,776044,08/01/2018:MDB-1602,Minnewawa,"16,73","14,26",21,"557,96"
2018/01/08,6316,23,776113,08/01/2018:MMA-4836,Enders,"7,73","17,59",24,"257,72"
2018/01/08,38511,2,776194,08/01/2018:MJD-6976,Moffat,"1565,92","5647,7","5647,7","24467,34"
2018/01/08,792,19,776038,08/01/2018:MDB-1602,Flora Heights,"30,33","49,82","49,82","1122,88"
2018/01/08,524,19,776037,08/01/2018:MDB-1602,Flora Heights,"13,4","13,89","13,89","446,64"
2018/01/08,37531,19,776054,08/01/2018:MDB-1602,Minnewawa,"20,96","26,37",33,"698,66"
2018/01/08,24344,19,776041,08/01/2018:MDB-1602,Minnewawa,"8,58","7,48","7,48","286,02"
2018/01/08,36403,19,776045,08/01/2018:MDB-1602,Minnewawa,"8,27","8,61","8,61","275,74"
2018/01/08,7970,19,776053,08/01/2018:MDB-1602,Minnewawa,"0,08",1,1,"2,86"
2018/01/08,13939,19,776050,08/01/2018:MDB-1602,Minnewawa,"9,06","9,6","9,6","302,01"
2018/01/08,7970,19,776052,08/01/2018:MDB-1602,Minnewawa,"22,13","67,65","67,65","737,62"
2018/01/08,36403,19,776046,08/01/2018:MDB-1602,Minnewawa,"0,08",1,1,"2,86"
2018/01/08,24344,19,776040,08/01/2018:MDB-1602,Minnewawa,"0,08",1,1,"2,87"
2018/01/08,33971,23,776112,08/01/2018:MMA-4836,Enders,"6,69","10,94",33,"222,92"
2018/01/08,2593,23,776110,08/01/2018:MMA-4836,Enders,"6,19","3,5","3,5","206,48"
2018/01/08,16863,23,776115,08/01/2018:MMA-4836,Enders,"0,08",1,1,"2,86"
2018/01/08,4492,23,776105,08/01/2018:MMA-4836,Enders,"7,14","4,92","4,92","238,46"
2018/01/08,22326,23,776107,08/01/2018:MMA-4836,Enders,"0,08",1,1,"2,9"
2018/01/08,3907,23,776106,08/01/2018:MMA-4836,Enders,"7,04","11,41","11,41","234,58"
2018/01/08,2593,23,776109,08/01/2018:MMA-4836,Enders,"0,08",1,1,"2,87"
2018/01/08,1152,23,776152,08/01/2018:MMA-4836,Enders,"37,3","144,79","144,79","840,21"
2018/01/08,24289,23,776151,08/01/2018:MMA-4836,Enders,"295,96","1169,82","1169,82",2322
2018/01/08,39462,37,775919,08/01/2018:MFU-2632,Herrings Crossroads,"10,08","32,9","32,9","336,46"
2018/01/08,15723,37,775914,08/01/2018:MFU-2632,Herrings Crossroads,"95,49","162,33",273,"3182,85"
2018/01/08,31016,37,775917,08/01/2018:MFU-2632,Herrings Crossroads,"0,08",1,1,"2,9"
2018/01/08,3522,37,775916,08/01/2018:MFU-2632,Herrings Crossroads,"16,64","11,44","11,44","554,56"
2018/01/08,33858,37,775915,08/01/2018:MFU-2632,Herrings Crossroads,"3,51","1,07","1,07","117,16"
2018/01/08,24292,37,776003,08/01/2018:MFU-2632,Herrings Crossroads,"294,86","1165,41","1165,41",2322
2018/01/08,3607,5,776102,08/01/2018:MKP-6610,Rock Branch,"10,61","14,36","14,36","353,75"
2018/01/08,16124,5,776101,08/01/2018:MKP-6610,Rock Branch,"46,3","28,59","28,59","1543,41"
2018/01/08,18678,5,776098,08/01/2018:MKP-6610,Rock Branch,"11,08","6,64","6,64","369,24"
2018/01/08,8615,5,776104,08/01/2018:MKP-6610,Irving,"3,61","4,72","4,72","120,51"
2018/01/08,39286,5,776103,08/01/2018:MKP-6610,Irving,"9,67","12,58","12,58","322,39"
2018/01/08,8649,5,776100,08/01/2018:MKP-6610,Woodland Heights,"19,27","28,37",39,"642,01"
2018/01/08,9260,5,776099,08/01/2018:MKP-6610,Woodland Heights,"7,07","9,22",57,"235,63"
2018/01/08,35188,38,775927,08/01/2018:MMA-5946,Herrings Crossroads,"12,53","20,69","20,69","417,67"
2018/01/08,16412,38,775923,08/01/2018:MMA-5946,Herrings Crossroads,"2,49","5,25","5,25","82,85"
2018/01/08,28339,38,775931,08/01/2018:MMA-5946,Herrings Crossroads,"0,08",1,1,"2,86"
2018/01/08,35098,38,775929,08/01/2018:MMA-5946,Herrings Crossroads,"25,94","45,74","45,74","960,72"
2018/01/08,17740,38,775920,08/01/2018:MMA-5946,Herrings Crossroads,"41,22","63,67","63,67","1373,84"
2018/01/08,38201,38,775930,08/01/2018:MMA-5946,Herrings Crossroads,"38,9","74,18","74,18","1296,65"
2018/01/08,35188,38,775926,08/01/2018:MMA-5946,Herrings Crossroads,"0,08",1,1,"2,9"
2018/01/08,28339,38,775932,08/01/2018:MMA-5946,Herrings Crossroads,"11,64","13,78","13,78","387,96"
2018/01/08,24831,38,775924,08/01/2018:MMA-5946,Herrings Crossroads,"9,57","3,72","3,72","319,14"
2018/01/08,28560,38,775925,08/01/2018:MMA-5946,Herrings Crossroads,"13,92","31,08","31,08","463,74"
2018/01/08,27417,38,775928,08/01/2018:MMA-5946,Herrings Crossroads,"16,07","13,34","13,34","535,57"
2018/01/08,31836,19,776049,08/01/2018:MDB-1602,Mineola,"17,86","40,84",57,"595,24"
2018/01/08,35714,19,776039,08/01/2018:MDB-1602,Mineola,"7,98","23,49","23,49","265,71"
2018/01/08,2816,19,776148,08/01/2018:MDB-1602,Mineola,"35,24","138,3","138,3","476,06"
2018/01/08,35280,34,776036,08/01/2018:MHN-5439,Soradoville,"9,65","42,62","42,62","150,78"
2018/01/08,37533,4,775945,08/01/2018:MHJ-9634,Suwanee,"17,96","27,12",72,"598,8"
2018/01/08,37533,4,775944,08/01/2018:MHJ-9634,Suwanee,"48,55","42,44",48,"1618,67"
2018/01/08,33350,33,776017,08/01/2018:MKU-5802,Spring City,"12,06","30,9",48,"402,14"
2018/01/08,1083,33,776013,08/01/2018:MKU-5802,Spring City,"7,33","9,85","9,85","244,17"
2018/01/08,3279,33,776011,08/01/2018:MKU-5802,Spring City,"10,01","31,02","31,02","333,58"
2018/01/08,22659,33,776016,08/01/2018:MKU-5802,Spring City,"11,05","13,79","13,79","368,29"
2018/01/08,5527,33,776012,08/01/2018:MKU-5802,Spring City,"3,04","1,54","1,54","101,18"
2018/01/08,6148,33,776014,08/01/2018:MKU-5802,Spring City,"9,02","9,24","9,24","300,56"
2018/01/08,8268,33,776009,08/01/2018:MKU-5802,Kaawaloa,"4,05","30,41","30,41","134,98"
2018/01/08,20829,33,776010,08/01/2018:MKU-5802,Kaawaloa,"22,92","9,56","9,56","763,54"
2018/01/08,1181,33,776006,08/01/2018:MKU-5802,Kaawaloa,"8,14","10,01","10,01","271,58"
2018/01/08,38512,33,776005,08/01/2018:MKU-5802,Kaawaloa,"11,81","8,74","8,74","393,66"
2018/01/08,38512,33,776004,08/01/2018:MKU-5802,Kaawaloa,"0,08",1,1,"2,9"
2018/01/08,8063,33,775940,08/01/2018:MKU-5802,Kaawaloa,"21,08","13,96","13,96","702,9"
2018/01/08,8063,33,775941,08/01/2018:MKU-5802,Kaawaloa,"17,96","27,12",72,"598,8"
2018/01/08,13930,4,775935,08/01/2018:MHJ-9634,Suwanee,"16,37","11,57","11,57","545,74"
2018/01/08,30852,4,775936,08/01/2018:MHJ-9634,Suwanee,"24,02","31,14",36,"801,14"
2018/01/08,24291,22,775962,08/01/2018:MMA-5926,Wheatland,"47,36","240,55","240,55","2022,79"
2018/01/08,24291,22,775963,08/01/2018:MMA-5926,Wheatland,"34,93","177,32","177,32","1509,81"
2018/01/08,24291,22,775964,08/01/2018:MMA-5926,Wheatland,"224,94","1188,29","1188,29","2516,82"
2018/01/09,38670,5,776471,09/01/2018:MKP-6610,Woodland Heights,"5,55","1,74",3,"185,01"
2018/01/09,35508,5,776478,09/01/2018:MKP-6610,Woodland Heights,"5,64","1,74",3,"188,12"
2018/01/09,26944,4,776239,09/01/2018:MHJ-9634,Vanatta,"5,64","1,74",3,"188,12"
2018/01/09,39434,5,776649,09/01/2018:MKP-6610,Woodland Heights,"7,22","2,75",3,"240,58"
2018/01/09,3001,5,776472,09/01/2018:MKP-6610,Woodland Heights,"6,11","2,79",3,"203,63"
2018/01/09,9197,38,776362,09/01/2018:MMA-5946,Herrings Crossroads,"6,45","1,99",3,"214,83"
2018/01/09,24903,38,776351,09/01/2018:MMA-5946,Herrings Crossroads,"2,86","2,8",3,"94,84"
2018/01/09,27222,4,776244,09/01/2018:MHJ-9634,Vanatta,"4,06","1,48",3,"135,4"
2018/01/09,36292,4,776241,09/01/2018:MHJ-9634,Oak Harbor,"11,14","4,4",6,"371,29"
2018/01/09,36115,22,776410,09/01/2018:MMA-5926,Sandy Lane,"2,83","3,67",6,"94,46"
2018/01/09,24546,23,776544,09/01/2018:MMA-4836,Kilgore,"7,75","3,77",6,"258,19"
2018/01/09,2176,38,776356,09/01/2018:MMA-5946,Herrings Crossroads,"6,4","7,67",9,"213,47"
2018/01/09,3060,24,45074,09/01/2018:MMA-5916,Bloom,"10,71",2,9,357
2018/01/09,4355,5,776646,09/01/2018:MKP-6610,Woodland Heights,"12,6","7,27",9,"420,03"
2018/01/09,13722,5,776642,09/01/2018:MKP-6610,Woodland Heights,"12,64","6,82",9,"421,25"
2018/01/09,31776,23,776545,09/01/2018:MMA-4836,Kilgore,"17,63","7,57",9,"587,5"
2018/01/09,2371,4,776232,09/01/2018:MHJ-9634,Vanatta,"7,25","8,57",9,"241,76"
2018/01/09,17682,33,776217,09/01/2018:MKU-5802,South Londonderry,"1,14","2,9",9,"38,05"
2018/01/09,15734,5,776483,09/01/2018:MKP-6610,Irving,"18,07","13,37",15,"602,33"
2018/01/09,17682,33,776218,09/01/2018:MKU-5802,South Londonderry,"9,57","13,57",15,"318,92"
2018/01/09,5888,22,776414,09/01/2018:MMA-5926,Osborn,"33,86","11,71",15,"1128,7"
2018/01/09,29715,22,776395,09/01/2018:MMA-5926,Sandy Lane,"11,6","8,46",15,"386,56"
2018/01/09,1238,23,776548,09/01/2018:MMA-4836,Enders,"7,55","10,47",12,"251,93"
2018/01/09,17660,4,776243,09/01/2018:MHJ-9634,Vanatta,"6,46","5,24",12,"215,49"
2018/01/09,34845,4,776247,09/01/2018:MHJ-9634,Vanatta,"7,17","9,96",12,"238,96"
2018/01/09,10085,4,776240,09/01/2018:MHJ-9634,Vanatta,"3,58","10,39",12,"119,29"
2018/01/09,39770,22,776398,09/01/2018:MMA-5926,Sandy Lane,"20,86","8,71",12,"695,22"
2018/01/09,20997,22,776400,09/01/2018:MMA-5926,Sandy Lane,"27,07","9,49",12,"902,22"
2018/01/09,10166,5,776480,09/01/2018:MKP-6610,Woodland Heights,"10,86","8,34",18,"361,94"
2018/01/09,13441,4,776226,09/01/2018:MHJ-9634,Brighton Corner,"12,16","14,7",18,"405,28"
2018/01/09,37864,23,776492,09/01/2018:MMA-4836,Kilgore,"13,66","16,41",21,"455,4"
2018/01/09,31875,5,776643,09/01/2018:MKP-6610,Woodland Heights,"27,2","22,99",24,"906,65"
2018/01/09,21857,5,776647,09/01/2018:MKP-6610,Woodland Heights,"15,35","13,56",24,"511,66"
2018/01/09,25685,23,776487,09/01/2018:MMA-4836,Kilgore,"10,39","21,14",24,"346,04"
2018/01/09,22253,4,776234,09/01/2018:MHJ-9634,Vanatta,"12,13","20,72",27,"404,48"
2018/01/09,24586,5,776482,09/01/2018:MKP-6610,Woodland Heights,"5,96","6,83",27,"198,69"
2018/01/09,40077,17,776285,09/01/2018:MJI-0517,Martindale,"64,58","163,24","163,24",1009
2018/01/09,40077,17,776286,09/01/2018:MJI-0517,Martindale,"262,14","652,96","652,96",4096
2018/01/09,38511,2,776284,09/01/2018:MJD-6976,Moffat,"139,39","342,8","342,8",2178
2018/01/09,24535,33,776201,09/01/2018:MKU-5802,Beverly Cove,"2,94","10,04","10,04","97,88"
2018/01/09,3064,20,776627,09/01/2018:MML-5482,Pitt,79,"130,64",366,"2633,26"
2018/01/09,3061,20,776626,09/01/2018:MML-5482,Pitt,"168,93","277,73",750,"5631,15"
2018/01/09,35136,20,776628,09/01/2018:MML-5482,Pitt,"139,33","234,66",573,"4644,38"
2018/01/09,3059,20,776625,09/01/2018:MML-5482,Pitt,"84,84","150,09",264,"2827,92"
2018/01/09,10102,37,776290,09/01/2018:MFU-2632,Yucca Valley,"88,47","220,37","220,37","1382,4"
2018/01/09,10102,37,776289,09/01/2018:MFU-2632,Yucca Valley,"90,93","212,21","212,21","1420,8"
2018/01/09,10106,37,776287,09/01/2018:MFU-2632,Herrings Crossroads,"168,46","416,26","416,26","2632,2"
2018/01/09,10106,37,776288,09/01/2018:MFU-2632,Herrings Crossroads,"100,06","253,07","253,07","1563,4"
2018/01/09,35236,5,776651,09/01/2018:MKP-6610,Rock Branch,"8,33","8,73","8,73","277,36"
2018/01/09,24942,5,776650,09/01/2018:MKP-6610,Rock Branch,"18,63","33,6","33,6","620,96"
2018/01/09,7046,5,776477,09/01/2018:MKP-6610,Woodland Heights,"29,64","18,97",33,"987,92"
2018/01/09,8649,5,776648,09/01/2018:MKP-6610,Woodland Heights,"11,8","24,08",33,"393,23"
2018/01/09,4904,5,776641,09/01/2018:MKP-6610,Woodland Heights,"121,11","126,51",147,"4036,89"
2018/01/09,39993,5,776645,09/01/2018:MKP-6610,Woodland Heights,"8,18","8,73","8,73","272,78"
