orden_id,cliente_id,ciudad_destino,cedi_id,peso_kg,vol_m3,revenue,fecha
ORD25296,1822,New York,HUB-EAST,3.0,3.0,,2018-07-26
ORD25298,6351,Nashville,HUB-EAST,3.0,3.0,,2018-07-26
ORD25556,32109,Philadelphia,HUB-EAST,1.0,1.0,,2018-07-27
ORD25585,34570,San Jose,HUB-WEST,4.0,4.0,,2018-07-27
ORD25631,3105,San Diego,HUB-WEST,1.0,1.0,,2018-07-27
ORD25707,18711,Phoenix,HUB-WEST,8.0,207.0,,2018-07-27
ORD25742,18068,Houston,HUB-SOUTH,27.0,27.0,,2018-07-30
ORD26089,23094,Nashville,HUB-EAST,368.0,1452.0,,2018-07-31
ORD26142,34186,Seattle,HUB-WEST,201.0,219.0,,2018-07-31
ORD26215,18711,San Antonio,HUB-SOUTH,35.0,35.0,,2018-07-31
ORD26228,37675,Austin,HUB-SOUTH,1.0,1.0,,2018-07-31
ORD26238,22347,Seattle,HUB-WEST,3.0,3.0,,2018-08-01
ORD26251,20829,Houston,HUB-SOUTH,1.0,1.0,,2018-08-01
ORD26254,3581,Seattle,HUB-WEST,1.0,1.0,,2018-08-01
ORD26255,19569,Fort Worth,HUB-SOUTH,4.0,4.0,,2018-08-01
ORD26257,24484,Jacksonville,HUB-EAST,1.0,1.0,,2018-08-01
ORD26258,36931,Indianapolis,HUB-MID,2.0,2.0,,2018-08-01
ORD26274,12560,San Diego,HUB-WEST,1.0,1.0,,2018-08-01
ORD26277,24483,Philadelphia,HUB-EAST,2.0,2.0,,2018-08-01
ORD26283,24480,New York,HUB-EAST,1.0,1.0,,2018-08-01
ORD26297,24728,Austin,HUB-SOUTH,55.0,55.0,,2018-08-01
ORD26341,27412,Nashville,HUB-EAST,5.0,5.0,,2018-08-02
ORD26399,1634,Dallas,HUB-SOUTH,5.0,6.0,,2018-08-03
ORD26463,23674,Jacksonville,HUB-EAST,1.0,1.0,,2018-08-03
ORD26481,1985,Chicago,HUB-MID,2.0,2.0,,2018-08-03
ORD26484,28095,Nashville,HUB-EAST,4.0,4.0,,2018-08-03
ORD26692,20943,Fort Worth,HUB-SOUTH,13.0,13.0,,2018-08-07
ORD26793,31377,Chicago,HUB-MID,4.0,12.0,,2018-08-08
ORD26845,24485,Nashville,HUB-EAST,279.0,990.0,,2018-08-08
ORD26864,1985,Denver,HUB-WEST,20.0,20.0,,2018-08-08
ORD26881,28367,Indianapolis,HUB-MID,1.0,1.0,,2018-08-08
ORD26932,16015,Seattle,HUB-WEST,12.0,12.0,,2018-08-09
ORD26939,39691,Phoenix,HUB-WEST,3.0,18.0,,2018-08-09
ORD26959,39691,Denver,HUB-WEST,10.0,10.0,,2018-08-09
ORD27096,23751,Chicago,HUB-MID,13.0,24.0,,2018-08-10
ORD27100,1987,Denver,HUB-WEST,15.0,24.0,,2018-08-10
ORD27193,20885,San Antonio,HUB-SOUTH,7.0,7.0,,2018-08-10
ORD27226,3704,Philadelphia,HUB-EAST,1.0,1.0,,2018-08-10
ORD27252,10816,Seattle,HUB-WEST,11.0,12.0,,2018-08-13
ORD27264,24341,Philadelphia,HUB-EAST,1.0,1.0,,2018-08-13
ORD27297,23563,Los Angeles,HUB-WEST,1.0,1.0,,2018-08-13
ORD27300,23563,Austin,HUB-SOUTH,1.0,1.0,,2018-08-13
ORD27333,8255,Jacksonville,HUB-EAST,6.0,6.0,,2018-08-14
ORD27374,3642,Charlotte,HUB-EAST,14.0,27.0,,2018-08-14
ORD27523,11407,Austin,HUB-SOUTH,1.0,1.0,,2018-08-14
ORD27524,40041,Denver,HUB-WEST,1.0,1.0,,2018-08-14
ORD27629,22675,Austin,HUB-SOUTH,4.0,18.0,,2018-08-15
ORD27645,36451,San Antonio,HUB-SOUTH,15.0,24.0,,2018-08-15
ORD27709,9395,Houston,HUB-SOUTH,1.0,1.0,,2018-08-15
ORD27778,33759,Denver,HUB-WEST,2.0,2.0,,2018-08-15
ORD27791,37344,Indianapolis,HUB-MID,1.0,1.0,,2018-08-15
ORD27817,4918,San Jose,HUB-WEST,2.0,9.0,,2018-08-16
ORD27840,36636,Fort Worth,HUB-SOUTH,2059.0,2059.0,,2018-08-16
ORD27842,40171,Dallas,HUB-SOUTH,1.0,1.0,,2018-08-16
ORD27845,33090,Dallas,HUB-SOUTH,1.0,1.0,,2018-08-16
ORD27876,19309,Jacksonville,HUB-EAST,117.0,117.0,,2018-08-16
ORD27917,11485,Indianapolis,HUB-MID,3.0,3.0,,2018-08-17
ORD28060,28095,Los Angeles,HUB-WEST,6.0,36.0,,2018-08-17
ORD28169,23563,Charlotte,HUB-EAST,6.0,6.0,,2018-08-20
ORD28274,36685,San Jose,HUB-WEST,1.0,1.0,,2018-08-20
ORD28317,40211,Charlotte,HUB-EAST,1.0,3.0,,2018-08-21
ORD28318,38332,Nashville,HUB-EAST,3.0,3.0,,2018-08-21
ORD28336,1986,Phoenix,HUB-WEST,14.0,15.0,,2018-08-21
ORD28359,21960,Los Angeles,HUB-WEST,22.0,24.0,,2018-08-21
ORD28419,28095,Phoenix,HUB-WEST,10.0,10.0,,2018-08-21
ORD28427,24096,Philadelphia,HUB-EAST,5.0,5.0,,2018-08-21
ORD28439,18712,New York,HUB-EAST,159.0,282.0,,2018-08-21
ORD28443,18711,San Antonio,HUB-SOUTH,1015.0,2427.0,,2018-08-21
ORD28444,18711,Philadelphia,HUB-EAST,18.0,63.0,,2018-08-21
ORD28528,29216,Dallas,HUB-SOUTH,300.0,300.0,,2018-08-22
ORD28529,39175,Columbus,HUB-MID,32.0,207.0,,2018-08-22
ORD28542,21639,Denver,HUB-WEST,5.0,5.0,,2018-08-22
ORD28621,2661,New York,HUB-EAST,4.0,4.0,,2018-08-22
ORD28640,24728,Houston,HUB-SOUTH,609.0,1455.0,,2018-08-22
ORD28647,9599,San Antonio,HUB-SOUTH,1.0,1.0,,2018-08-22
ORD28654,9602,San Antonio,HUB-SOUTH,72.0,72.0,,2018-08-22
ORD28671,7707,Chicago,HUB-MID,2.0,9.0,,2018-08-23
ORD28693,36559,New York,HUB-EAST,19.0,19.0,,2018-08-23
ORD28733,36773,Seattle,HUB-WEST,1.0,1.0,,2018-08-23
ORD28834,7245,Philadelphia,HUB-EAST,262.0,262.0,,2018-08-24
ORD28837,29477,Dallas,HUB-SOUTH,140.0,162.0,,2018-08-24
ORD28842,7245,Charlotte,HUB-EAST,240.0,240.0,,2018-08-24
ORD28852,12968,Charlotte,HUB-EAST,156.0,156.0,,2018-08-24
ORD28917,20885,Jacksonville,HUB-EAST,1.0,1.0,,2018-08-24
ORD28994,32612,Houston,HUB-SOUTH,6.0,6.0,,2018-08-27
ORD29001,37212,Chicago,HUB-MID,4.0,9.0,,2018-08-27
ORD29006,24495,Denver,HUB-WEST,10.0,15.0,,2018-08-27
ORD29065,15551,Jacksonville,HUB-EAST,9.0,42.0,,2018-08-27
ORD29089,21333,Los Angeles,HUB-WEST,107.0,141.0,,2018-08-27
ORD29105,17104,Dallas,HUB-SOUTH,1.0,1.0,,2018-08-27
ORD29108,36443,Austin,HUB-SOUTH,1.0,1.0,,2018-08-27
ORD29145,3883,Phoenix,HUB-WEST,5.0,6.0,,2018-08-28
ORD29204,28909,San Diego,HUB-WEST,1.0,1.0,,2018-08-28
ORD29238,3597,Austin,HUB-SOUTH,10.0,10.0,,2018-08-28
ORD29262,37213,San Francisco,HUB-WEST,7.0,7.0,,2018-08-28
ORD29286,28095,Dallas,HUB-SOUTH,85.0,387.0,,2018-08-28
ORD29296,23722,San Diego,HUB-WEST,203.0,486.0,,2018-08-28
ORD29349,4121,Nashville,HUB-EAST,5.0,5.0,,2018-08-28
ORD29412,27140,San Francisco,HUB-WEST,4.0,12.0,,2018-08-29
ORD29484,22787,Seattle,HUB-WEST,1015.0,2427.0,,2018-08-29
ORD29533,760,Los Angeles,HUB-WEST,32.0,54.0,,2018-08-29
ORD29635,11548,Denver,HUB-WEST,6.0,6.0,,2018-08-30
ORD29685,1557,San Antonio,HUB-SOUTH,24.0,24.0,,2018-08-30
ORD29697,19309,Phoenix,HUB-WEST,1378.0,1378.0,,2018-08-30
ORD29776,1150,San Jose,HUB-WEST,1.0,1.0,,2018-08-30
ORD29853,12266,San Jose,HUB-WEST,24.0,24.0,,2018-08-30
ORD29872,92,Los Angeles,HUB-WEST,3.0,3.0,,2018-08-31
ORD29954,37307,Charlotte,HUB-EAST,86.0,492.0,,2018-08-31
ORD29998,21518,Charlotte,HUB-EAST,2.0,2.0,,2018-08-31
ORD30063,13689,San Jose,HUB-WEST,96.0,96.0,,2018-08-31
ORD30086,16460,Los Angeles,HUB-WEST,11.0,30.0,,2018-08-31
ORD30133,43032,San Francisco,HUB-WEST,3.0,3.0,,2018-09-03
ORD30194,38712,Denver,HUB-WEST,48.0,48.0,,2018-09-03
ORD30214,24485,Nashville,HUB-EAST,1.0,1.0,,2018-09-03
ORD30327,25685,San Diego,HUB-WEST,9.0,9.0,,2018-09-04
ORD30396,1988,Dallas,HUB-SOUTH,109.0,109.0,,2018-09-04
ORD30398,22806,San Jose,HUB-WEST,545.0,545.0,,2018-09-04
ORD30428,1738,San Antonio,HUB-SOUTH,1165.0,1165.0,,2018-09-04
ORD30433,3509,Dallas,HUB-SOUTH,1.0,1.0,,2018-09-04
ORD30543,33845,Indianapolis,HUB-MID,1.0,1.0,,2018-09-05
ORD30567,38017,San Francisco,HUB-WEST,14.0,14.0,,2018-09-05
ORD30591,1238,Houston,HUB-SOUTH,1.0,1.0,,2018-09-05
ORD30655,1249,Chicago,HUB-MID,3.0,6.0,,2018-09-06
ORD30779,22351,Chicago,HUB-MID,434.0,1170.0,,2018-09-06
ORD30978,23563,Phoenix,HUB-WEST,12.0,12.0,,2018-09-11
ORD31051,1987,Columbus,HUB-MID,218.0,218.0,,2018-09-11
ORD31052,1986,San Antonio,HUB-SOUTH,109.0,109.0,,2018-09-11
ORD31171,15959,Fort Worth,HUB-SOUTH,3.0,3.0,,2018-09-12
ORD31216,23975,Denver,HUB-WEST,4.0,18.0,,2018-09-12
ORD31235,37227,Phoenix,HUB-WEST,84.0,84.0,,2018-09-12
ORD31313,23489,Phoenix,HUB-WEST,192.0,660.0,,2018-09-12
ORD31401,5791,Denver,HUB-WEST,12.0,12.0,1.0,2018-09-13
ORD31471,11548,Indianapolis,HUB-MID,7.0,7.0,,2018-09-13
ORD31529,18711,San Diego,HUB-WEST,6.0,6.0,,2018-09-14
ORD31730,22798,Houston,HUB-SOUTH,1.0,1.0,,2018-09-14
ORD31741,35378,Phoenix,HUB-WEST,25.0,51.0,,2018-09-14
ORD31742,35378,San Jose,HUB-WEST,1.0,1.0,,2018-09-14
ORD31816,32996,Phoenix,HUB-WEST,21.0,21.0,,2018-09-17
ORD31880,34547,Charlotte,HUB-EAST,2.0,2.0,,2018-09-17
ORD31882,34548,Nashville,HUB-EAST,2.0,2.0,,2018-09-17
ORD31942,22937,Phoenix,HUB-WEST,1.0,1.0,,2018-09-17
ORD31995,21976,San Antonio,HUB-SOUTH,2.0,3.0,,2018-09-18
ORD32085,10105,Houston,HUB-SOUTH,511.0,511.0,,2018-09-18
ORD32198,6317,San Antonio,HUB-SOUTH,13.0,69.0,,2018-09-18
ORD32238,25999,Houston,HUB-SOUTH,2.0,3.0,,2018-09-19
ORD32274,38099,Charlotte,HUB-EAST,12.0,15.0,17.0,2018-09-19
ORD32366,2595,Seattle,HUB-WEST,17.0,36.0,,2018-09-19
ORD32371,3506,Chicago,HUB-MID,1.0,1.0,,2018-09-19
ORD32426,37067,San Jose,HUB-WEST,4.0,4.0,,2018-09-19
ORD32436,38436,Fort Worth,HUB-SOUTH,2.0,2.0,,2018-09-19
ORD32455,18711,Seattle,HUB-WEST,10.0,10.0,,2018-09-19
ORD32484,19908,Jacksonville,HUB-EAST,3.0,3.0,,2018-09-20
ORD32486,10738,Chicago,HUB-MID,2.0,3.0,,2018-09-20
ORD32487,22012,New York,HUB-EAST,3.0,3.0,,2018-09-20
ORD32517,24728,San Francisco,HUB-WEST,18.0,18.0,,2018-09-20
ORD32567,42074,San Jose,HUB-WEST,1.0,1.0,,2018-09-20
ORD32591,32326,Dallas,HUB-SOUTH,5450.0,5450.0,648.0,2018-09-20
ORD32699,6381,San Diego,HUB-WEST,8.0,15.0,,2018-09-21
ORD32730,10039,Fort Worth,HUB-SOUTH,4.0,18.0,,2018-09-21
ORD32770,1988,Jacksonville,HUB-EAST,109.0,109.0,,2018-09-21
ORD32789,1986,Los Angeles,HUB-WEST,109.0,109.0,,2018-09-21
ORD33022,28351,Jacksonville,HUB-EAST,10.0,10.0,,2018-09-24
ORD33024,28351,Denver,HUB-WEST,333.0,1932.0,,2018-09-24
ORD33091,43285,San Jose,HUB-WEST,1.0,3.0,,2018-09-25
ORD33124,317,Austin,HUB-SOUTH,8.0,15.0,,2018-09-25
ORD33190,15668,San Diego,HUB-WEST,1.0,1.0,,2018-09-25
ORD33343,37757,Denver,HUB-WEST,198.0,198.0,,2018-09-25
ORD33392,23477,Jacksonville,HUB-EAST,9.0,9.0,,2018-09-26
ORD33426,10223,Jacksonville,HUB-EAST,9.0,12.0,,2018-09-26
ORD33448,24723,Columbus,HUB-MID,21.0,21.0,,2018-09-26
ORD33465,40035,Columbus,HUB-MID,1.0,1.0,,2018-09-26
ORD33479,36646,San Francisco,HUB-WEST,1.0,1.0,,2018-09-26
ORD33542,12560,Jacksonville,HUB-EAST,16.0,16.0,,2018-09-26
ORD33544,24480,San Diego,HUB-WEST,55.0,63.0,,2018-09-26
ORD33548,24483,San Diego,HUB-WEST,16.0,16.0,,2018-09-26
ORD33584,24481,New York,HUB-EAST,16.0,16.0,,2018-09-26
ORD33590,19815,Seattle,HUB-WEST,16.0,16.0,,2018-09-26
ORD33658,22215,Columbus,HUB-MID,4.0,4.0,,2018-09-26
ORD33667,37544,San Francisco,HUB-WEST,75.0,81.0,,2018-09-26
ORD33673,23984,Austin,HUB-SOUTH,106.0,106.0,,2018-09-26
ORD33696,22353,Indianapolis,HUB-MID,15.0,15.0,,2018-09-27
ORD33698,16883,San Diego,HUB-WEST,15.0,15.0,,2018-09-27
ORD33699,22475,Dallas,HUB-SOUTH,15.0,15.0,,2018-09-27
ORD33700,22474,New York,HUB-EAST,15.0,15.0,,2018-09-27
ORD33701,22476,Indianapolis,HUB-MID,15.0,15.0,,2018-09-27
ORD33702,22477,Fort Worth,HUB-SOUTH,15.0,15.0,,2018-09-27
ORD33754,20891,Phoenix,HUB-WEST,908.0,3411.0,,2018-09-27
ORD33774,37546,New York,HUB-EAST,5.0,5.0,,2018-09-27
ORD33808,37548,Nashville,HUB-EAST,3.0,3.0,,2018-09-28
ORD33836,2399,Austin,HUB-SOUTH,6.0,6.0,,2018-09-28
ORD33854,22350,Charlotte,HUB-EAST,15.0,15.0,,2018-09-28
ORD33855,22352,Philadelphia,HUB-EAST,15.0,15.0,,2018-09-28
ORD33856,22347,Denver,HUB-WEST,15.0,15.0,,2018-09-28
ORD33857,22472,Chicago,HUB-MID,15.0,15.0,,2018-09-28
ORD33892,35136,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-09-28
ORD33901,28420,Seattle,HUB-WEST,28.0,36.0,,2018-09-28
ORD33974,38335,Nashville,HUB-EAST,10.0,10.0,,2018-09-28
ORD34012,36404,Denver,HUB-WEST,1.0,1.0,,2018-09-28
ORD34038,18711,Austin,HUB-SOUTH,84.0,225.0,,2018-09-28
ORD34100,19590,Los Angeles,HUB-WEST,1.0,6.0,,2018-09-29
ORD34104,3593,Indianapolis,HUB-MID,6.0,6.0,,2018-09-29
ORD34136,13635,Columbus,HUB-MID,11.0,18.0,,2018-09-29
ORD34139,10596,Houston,HUB-SOUTH,3.0,18.0,,2018-09-29
ORD34161,7245,Indianapolis,HUB-MID,203.0,486.0,,2018-09-29
ORD34259,17607,Los Angeles,HUB-WEST,1.0,1.0,,2018-09-29
ORD34269,20300,Philadelphia,HUB-EAST,1.0,1.0,,2018-09-29
ORD34295,18068,San Diego,HUB-WEST,171.0,171.0,,2018-09-29
ORD34303,21110,Los Angeles,HUB-WEST,1000.0,1000.0,900.0,2018-10-01
ORD34328,40269,Indianapolis,HUB-MID,3.0,3.0,,2018-10-02
ORD34353,6505,Fort Worth,HUB-SOUTH,11.0,18.0,,2018-10-02
ORD34418,734,San Francisco,HUB-WEST,10.0,10.0,,2018-10-02
ORD34428,36627,Austin,HUB-SOUTH,10.0,10.0,,2018-10-02
ORD34429,22351,Phoenix,HUB-WEST,1500.0,1500.0,,2018-10-02
ORD34452,22106,Dallas,HUB-SOUTH,16.0,16.0,,2018-10-02
ORD34466,1738,Columbus,HUB-MID,107.0,107.0,,2018-10-02
ORD34477,26693,San Antonio,HUB-SOUTH,7.0,7.0,,2018-10-02
ORD34483,21471,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-10-02
ORD34550,4141,San Jose,HUB-WEST,15.0,15.0,,2018-10-03
ORD34551,4142,Fort Worth,HUB-SOUTH,15.0,15.0,,2018-10-03
ORD34552,43030,Jacksonville,HUB-EAST,15.0,15.0,,2018-10-03
ORD34673,38422,Denver,HUB-WEST,10.0,10.0,,2018-10-03
ORD34706,18756,Phoenix,HUB-WEST,420.0,420.0,,2018-10-03
ORD34710,15228,Columbus,HUB-MID,18.0,36.0,,2018-10-03
ORD34741,24027,San Jose,HUB-WEST,2.0,3.0,,2018-10-04
ORD34776,7245,Los Angeles,HUB-WEST,522.0,522.0,,2018-10-04
ORD34782,5731,San Jose,HUB-WEST,430.0,2610.0,,2018-10-04
ORD34793,24410,New York,HUB-EAST,27.0,42.0,,2018-10-04
ORD34800,37625,Phoenix,HUB-WEST,1.0,1.0,,2018-10-04
ORD34818,23838,Denver,HUB-WEST,49.0,57.0,,2018-10-04
ORD34825,29053,New York,HUB-EAST,1.0,1.0,,2018-10-04
ORD34860,40279,San Jose,HUB-WEST,30.0,30.0,,2018-10-04
ORD34864,21962,Seattle,HUB-WEST,30.0,30.0,,2018-10-04
ORD34865,9599,Houston,HUB-SOUTH,30.0,30.0,,2018-10-04
ORD34873,9601,San Jose,HUB-WEST,30.0,30.0,,2018-10-04
ORD34874,9603,San Diego,HUB-WEST,30.0,30.0,,2018-10-04
ORD34875,35952,Dallas,HUB-SOUTH,30.0,30.0,,2018-10-04
ORD34901,12209,San Antonio,HUB-SOUTH,2.0,3.0,,2018-10-05
ORD35002,38089,Columbus,HUB-MID,1.0,1.0,,2018-10-05
ORD35134,38277,Los Angeles,HUB-WEST,1.0,1.0,,2018-10-05
ORD35142,37163,Chicago,HUB-MID,3.0,3.0,,2018-10-08
ORD35150,3287,New York,HUB-EAST,15.0,15.0,,2018-10-08
ORD35151,3290,Austin,HUB-SOUTH,15.0,15.0,,2018-10-08
ORD35152,3286,San Francisco,HUB-WEST,15.0,15.0,,2018-10-08
ORD35177,7116,Jacksonville,HUB-EAST,109.0,147.0,,2018-10-08
ORD35238,37586,Los Angeles,HUB-WEST,4.0,6.0,,2018-10-09
ORD35420,1988,Houston,HUB-SOUTH,60.0,60.0,,2018-10-09
ORD35524,23975,San Diego,HUB-WEST,4.0,18.0,,2018-10-10
ORD35545,14195,Columbus,HUB-MID,400.0,400.0,360.0,2018-10-10
ORD35589,22346,Columbus,HUB-MID,103.0,103.0,,2018-10-10
ORD35639,23674,San Diego,HUB-WEST,3.0,3.0,,2018-10-11
ORD35645,13681,Dallas,HUB-SOUTH,3.0,3.0,,2018-10-11
ORD35684,22353,Austin,HUB-SOUTH,4.0,9.0,,2018-10-11
ORD35687,22474,Austin,HUB-SOUTH,4.0,9.0,,2018-10-11
ORD35690,22476,Columbus,HUB-MID,4.0,9.0,,2018-10-11
ORD35691,26576,San Diego,HUB-WEST,15.0,15.0,,2018-10-11
ORD35718,32624,Seattle,HUB-WEST,18.0,18.0,,2018-10-11
ORD35756,6283,San Jose,HUB-WEST,10.0,10.0,,2018-10-11
ORD35768,37014,Columbus,HUB-MID,56.0,243.0,,2018-10-11
ORD35804,20712,San Diego,HUB-WEST,92.0,102.0,,2018-10-11
ORD35855,7476,Denver,HUB-WEST,69.0,69.0,,2018-10-11
ORD35865,24963,Los Angeles,HUB-WEST,12.0,60.0,,2018-10-11
ORD35910,18711,Los Angeles,HUB-WEST,689.0,689.0,,2018-10-11
ORD35972,32200,San Antonio,HUB-SOUTH,4.0,9.0,,2018-10-15
ORD35973,19815,New York,HUB-EAST,4.0,9.0,,2018-10-15
ORD35974,24481,Seattle,HUB-WEST,4.0,9.0,,2018-10-15
ORD35980,21814,Seattle,HUB-WEST,15.0,15.0,,2018-10-15
ORD36089,21213,Seattle,HUB-WEST,3.0,3.0,,2018-10-16
ORD36090,32194,San Jose,HUB-WEST,3.0,3.0,,2018-10-16
ORD36092,17923,San Jose,HUB-WEST,3.0,3.0,,2018-10-16
ORD36116,5012,Jacksonville,HUB-EAST,4.0,9.0,,2018-10-16
ORD36133,38332,Houston,HUB-SOUTH,3.0,21.0,,2018-10-16
ORD36151,3136,San Francisco,HUB-WEST,18.0,24.0,6.0,2018-10-16
ORD36292,8550,Philadelphia,HUB-EAST,228.0,252.0,,2018-10-16
ORD36547,38919,San Diego,HUB-WEST,4.0,18.0,,2018-10-18
ORD36669,13307,Philadelphia,HUB-EAST,1.0,1.0,,2018-10-18
ORD36673,9602,San Antonio,HUB-SOUTH,40.0,40.0,,2018-10-18
ORD36696,5180,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-10-18
ORD36724,30823,San Francisco,HUB-WEST,7.0,9.0,,2018-10-19
ORD36799,3882,Dallas,HUB-SOUTH,183.0,342.0,,2018-10-19
ORD36844,22353,San Antonio,HUB-SOUTH,161.0,161.0,,2018-10-19
ORD36935,23984,Los Angeles,HUB-WEST,95.0,95.0,,2018-10-19
ORD37007,18087,Chicago,HUB-MID,5.0,5.0,,2018-10-22
ORD37014,15051,Philadelphia,HUB-EAST,5.0,5.0,,2018-10-22
ORD37016,5715,Indianapolis,HUB-MID,5.0,5.0,,2018-10-22
ORD37023,174,Austin,HUB-SOUTH,1.0,1.0,,2018-10-22
ORD37046,34922,Charlotte,HUB-EAST,75.0,216.0,,2018-10-22
ORD37119,22106,Indianapolis,HUB-MID,4.0,9.0,,2018-10-23
ORD37125,29144,San Antonio,HUB-SOUTH,10.0,15.0,,2018-10-23
ORD37153,38298,Fort Worth,HUB-SOUTH,43.0,246.0,,2018-10-23
ORD37179,24485,New York,HUB-EAST,4.0,4.0,,2018-10-23
ORD37217,34186,Nashville,HUB-EAST,10.0,10.0,,2018-10-23
ORD37239,37212,San Francisco,HUB-WEST,5.0,5.0,,2018-10-23
ORD37313,8335,San Francisco,HUB-WEST,9.0,9.0,,2018-10-24
ORD37419,22803,Indianapolis,HUB-MID,7.0,7.0,,2018-10-24
ORD37430,18851,Dallas,HUB-SOUTH,2.0,2.0,,2018-10-24
ORD37442,20109,San Diego,HUB-WEST,5.0,5.0,,2018-10-24
ORD37500,29281,San Francisco,HUB-WEST,7.0,7.0,,2018-10-24
ORD37574,21110,Fort Worth,HUB-SOUTH,360.0,360.0,,2018-10-25
ORD37578,21110,Austin,HUB-SOUTH,180.0,180.0,,2018-10-25
ORD37602,23838,Austin,HUB-SOUTH,5.0,5.0,,2018-10-25
ORD37603,23838,Los Angeles,HUB-WEST,2.0,2.0,,2018-10-25
ORD37607,22010,San Diego,HUB-WEST,7.0,7.0,,2018-10-25
ORD37647,4301,Austin,HUB-SOUTH,5.0,5.0,,2018-10-25
ORD37754,16844,Phoenix,HUB-WEST,8.0,12.0,,2018-10-26
ORD37756,34939,New York,HUB-EAST,12.0,12.0,,2018-10-26
ORD37830,24726,San Antonio,HUB-SOUTH,2.0,2.0,,2018-10-26
ORD37871,38074,Columbus,HUB-MID,10.0,10.0,,2018-10-26
ORD37879,30640,Nashville,HUB-EAST,5.0,5.0,,2018-10-26
ORD37889,1450,San Diego,HUB-WEST,7.0,7.0,,2018-10-26
ORD37895,1400,Phoenix,HUB-WEST,5.0,5.0,,2018-10-26
ORD37907,21971,New York,HUB-EAST,7.0,7.0,,2018-10-26
ORD37937,17732,Austin,HUB-SOUTH,22.0,22.0,,2018-10-26
ORD37947,23915,Chicago,HUB-MID,109.0,109.0,,2018-10-26
ORD37949,23915,Fort Worth,HUB-SOUTH,109.0,109.0,,2018-10-26
ORD37977,11349,Austin,HUB-SOUTH,5.0,5.0,,2018-10-26
ORD37998,36348,Dallas,HUB-SOUTH,5.0,6.0,,2018-10-29
ORD38019,5907,Columbus,HUB-MID,15.0,21.0,,2018-10-29
ORD38046,37350,Jacksonville,HUB-EAST,609.0,609.0,,2018-10-29
ORD38057,37297,New York,HUB-EAST,5.0,5.0,,2018-10-29
ORD38070,1738,San Francisco,HUB-WEST,769.0,1521.0,,2018-10-29
ORD38094,23984,New York,HUB-EAST,132.0,132.0,,2018-10-29
ORD38173,37864,Jacksonville,HUB-EAST,16.0,24.0,,2018-10-30
ORD38212,18389,Dallas,HUB-SOUTH,5.0,5.0,,2018-10-30
ORD38214,18389,Seattle,HUB-WEST,1.0,1.0,,2018-10-30
ORD38276,23094,Fort Worth,HUB-SOUTH,34.0,96.0,,2018-10-30
ORD38288,3693,Nashville,HUB-EAST,4.0,4.0,,2018-10-30
ORD38345,17691,Philadelphia,HUB-EAST,53.0,267.0,,2018-10-30
ORD38346,19796,Columbus,HUB-MID,1728.0,3933.0,,2018-10-30
ORD38418,42074,Austin,HUB-SOUTH,6.0,6.0,,2018-10-31
ORD38427,13767,San Jose,HUB-WEST,5.0,9.0,,2018-10-31
ORD38463,9864,Indianapolis,HUB-MID,13.0,21.0,,2018-10-31
ORD38520,2661,Austin,HUB-SOUTH,20.0,20.0,,2018-10-31
ORD38521,17307,Austin,HUB-SOUTH,10.0,10.0,,2018-10-31
ORD38543,42080,Los Angeles,HUB-WEST,77.0,77.0,,2018-10-31
ORD38566,23974,New York,HUB-EAST,5.0,5.0,,2018-10-31
ORD38591,22010,Philadelphia,HUB-EAST,32.0,32.0,,2018-10-31
ORD38676,32986,Chicago,HUB-MID,7.0,9.0,,2018-11-01
ORD38720,24226,Columbus,HUB-MID,20.0,20.0,,2018-11-01
ORD38722,36446,Charlotte,HUB-EAST,10.0,10.0,,2018-11-01
ORD38732,1989,Chicago,HUB-MID,1116.0,3960.0,,2018-11-01
ORD38827,19906,Austin,HUB-SOUTH,36.0,36.0,,2018-11-01
ORD38933,10816,Phoenix,HUB-WEST,21.0,51.0,,2018-11-05
ORD38970,42074,Indianapolis,HUB-MID,6.0,6.0,,2018-11-06
ORD38997,34568,Phoenix,HUB-WEST,18.0,18.0,,2018-11-06
ORD39028,1564,Indianapolis,HUB-MID,14.0,14.0,,2018-11-06
ORD39073,37365,Indianapolis,HUB-MID,109.0,109.0,,2018-11-06
ORD39100,42646,Seattle,HUB-WEST,4.0,4.0,,2018-11-06
ORD39111,34186,Phoenix,HUB-WEST,20.0,20.0,,2018-11-06
ORD39113,34186,New York,HUB-EAST,39.0,39.0,,2018-11-06
ORD39117,28095,San Francisco,HUB-WEST,39.0,39.0,,2018-11-06
ORD39138,1445,Jacksonville,HUB-EAST,11.0,11.0,,2018-11-06
ORD39244,33354,Columbus,HUB-MID,9.0,9.0,,2018-11-07
ORD39288,21814,San Diego,HUB-WEST,10.0,10.0,,2018-11-07
ORD39305,7486,Jacksonville,HUB-EAST,5.0,5.0,,2018-11-07
ORD39342,19461,Nashville,HUB-EAST,5.0,5.0,,2018-11-07
ORD39346,23583,Nashville,HUB-EAST,1.0,1.0,,2018-11-07
ORD39376,21586,San Francisco,HUB-WEST,327.0,327.0,,2018-11-07
ORD39394,1284,San Francisco,HUB-WEST,23.0,57.0,,2018-11-07
